,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
485321,485322,B001RVFERK,A3DINDWUOVBDJG,David,2,3,1,1297468800,Never tasted cheddar cheese like this!,I really wanted to like these after reading all of the good reviews.  I am not a cheese snob.  I like Baked Lays with cheddar flavor.  But something in the flavor of these cheddar Popchips is not right.  The first bite is OK but then there is a bitter aftertaste.  Too bad.  Back to Lays!
485322,485323,B001RVFERK,AOZ2O1XRJKWI3,MonkeyFace,2,3,2,1280880000,Not A True Potato Chip,"Popchips are ok.  However, these snacks are made from potato flakes, similar to ""Pringles"".  If you have ever eaten ""Funyuns"" the onion flavored rings made by Frito Lay you have already tasted pretty much what Popchips taste like, just without the onion flavoring.  If your not concerned with calories, but simply want the best potato chip you can buy, try ""Grandma Utz"" potato chips, a true potato chip."
485323,485324,B001RVFERK,A2OH0EA9PEW4FN,bookgoddess88,2,3,3,1279411200,Only 2 points for Weight Watchers,"I order these chips on a regular basis.  I like how they are portioned and one bag is only 2 points if you're doing Weight Watchers.  My last order however, arrived at my house in an open box with a huge amount of tape.  This resulted in me getting a case of crumbs.  I was very disappointed because usually they come in safe packaging. I give the chips 5 stars, but the packaging this time around was horrible!"
485324,485325,B001RVFERK,A1LNMX0VCOU7XK,"Mom_of_4 ""Briana""",2,3,5,1202515200,Super Yum!,"Light, crispy, super-tasty. Only disappointed that my grocer doesn't carry more of the flavors. I guess I will have to buy the variety pack on Amazon."
485325,485326,B001RVFERK,A3EJRBPUFFECQP,Jen Y.,0,0,5,1351036800,great portion contolled snack,These are great to have around as a snack... it's ok to eat the whole bag!  My husband loves this bbq flavor.
485326,485327,B001RVFERK,A3KR0FZONNLRBC,Valery Van Wicklen,0,0,4,1349654400,Sour Cream Pop Chips,I've had these before and loved them!  This time I only like them!  Don't know why this is - maybe manufacturer changed recipe.  If so I wish they would go back to the original recipe as I liked them a lot more!
485327,485328,B001RVFERK,A1MASK2XKRKDAK,goveg,0,0,5,1349481600,OMG!  Love these chips!,"Crunchy, not greasy, no saturated fat, and YUMMY!  Oh, and VEGANNNNNNNNNNNNNNNNNNNNN!  I'm completed addicted and have nearly gone through 2 cases."
485328,485329,B001RVFERK,A2GRD2QRTIHLO5,jackiemasumi,0,0,5,1349222400,"Love, Love, LOVE!","So far my absolute favorite chips.  I get my ""chip fix"" without the quilt of all those calories.  The small single bags help ration the amount of chips I eat at one time.  For the larger bags, I can find myself finishing  in one sitting! I love spicy, so the jalapeno are my favorite."
485329,485330,B001RVFERK,A3H4FFQ4AYZORO,"Kevin A. Dixon ""Mark""",0,0,2,1349049600,Not my cup of tea,Salt and vinegar is just ok to me.<br />They are not in the same league of utz Salt and vinegar potato chips.<br /><br />Just ok<br /><br />Not enough taste to them.
485330,485331,B001RVFERK,A36E68YOWHTIDN,Jessica,0,0,5,1348704000,Delicious and a little bit nutritious....,"Not greasy or salty like a traditional chip, these actually tend to be more satiating as a sweet snack than a salty one, at least in the sweet potato chip variety. A handful of these is a sufficient pick me up and relatively wholesome, with just around 100 calories. The sugars are low too so even though you feel like you are having something slightly sweet it's really not going to spike your sugars (I think around 3g per serving). Overall these are a great little snack that you can feel good about eating."
485331,485332,B001RVFERK,A1GQRGB8FGSLIZ,M. Leingang,0,0,1,1347062400,Not a fan of the Sweet Potato Pop Chips,"Our family has liked every other flavored we have tried (BBQ is the best). We like sweet potatoes so we assumed would like these pop chips.  I was wrong, no one in the family likes the sweet potato pops chips.<br /><br />I highly recommend you go to a store that sells the sweet potato before deciding on purchasing a large quantity."
485332,485333,B001RVFERK,A1XZLZ0IHKT2JL,bichonandon,0,0,5,1347062400,Chips without all the naughtiness,"If you like chips, but don't like most of the health problems associated with eating them, you have to try these.<br /><br />Simply put, they are potatoes with flavoring. You can spend time baking a potato or you can open up a bag of Pop Chips."
485333,485334,B001RVFERK,A2MNB77YGJ3CN0,L. Mountford,0,0,5,1346716800,Great barbecue taste!,"I've tried most of the Popchips flavors, and the barbecue flavor is my favorite. It has a sweet spiciness, but nothing is overpowering; just the right balance of smoke, sweet, and spice, they're all good, but the barbecue has the most robust flavor.<br /><br />Popchips are a good choice for those who are trying to trim a few pounds. They're tasty and filling, but relatively low in calories compared to traditional chips. I parcel mine out into sandwich-size reclosable bags to help with portion control, and still manage to have a satisfying snack that fits in my program."
485334,485335,B001RVFERK,A3PK0OXUVMHMC,AllSeeing,0,0,5,1346544000,The snack you can eat without ruining your diet,"The snack you can eat without ruining your diet. I find 13 chips to be a perfect snack, strong in flavour, low in fat and calories. This amount also makes the bag last longer. Yes I would buy them again, no I will not recommend them, they are all mine, mine ,mine!"
485335,485336,B001RVFERK,AGYD1ZOSM59XM,J Bird,0,0,5,1346371200,Wonderful alternative to regular potato chips,"I love these chips. They are light, crunchy, sweet, and salty. Buy them by the case through Amazon because they can be pricey at the grocery store."
485336,485337,B001RVFERK,A22IEMCYCS128S,Pam McEachern,0,0,5,1346371200,Very good,"These chips are tasty and meet the need I sometimes have for a ""treat"".  Usually potato chips are off limits due to fat and salt.<br /><br />These fill the need for that ""treat"".  The individual packages help limit the amount I eat and are very good."
485337,485338,B001RVFERK,A3HKCFUS9TYB1F,Movie lover from HB,0,0,5,1346371200,Best Popcorn-type Chips of 6 Brands I Bought & Tested!,"I wanted to have ""sized"" portions of chip-type product that would be tasty and filling.  I tried at least 6 different brands of popcorn-type snack packages (unfortunately, most came in 24-36 item packages).  After receiving the first 5 brands, I felt they were total waste of money.... 2 had texture of light styrofoam peanuts, with almost no flavor.  A couple others had reasonably nice flavor, BUT only had a couple small handfuls of popcorn in each bag so way overpriced and I definitely did not feel satisfied after 1 bag.<br /><br />Then I received the variety pack of PopChips.  I first tried the barbeque, which turned out to be my favorite.  They have nice strong bbq flavor, nice texture, and each bag has enough to feel satisfying.  The Original and Sour Cream and Onion came in lower second, but most of the others were just ok to fair- (not worth eating for my tastes but interesting).<br /><br />Best of all, the nutrition counts are good, with each bag only having 100 cals, 3 grams fat and 15g carbs (0 Cholesterol).<br /><br />I would definitely recommend this product (and above flavors) over all the other popcorn types I tried.<br /><br />P.S.  PopCorners White Cheddar brand came in SECOND.  Nice crunchy texture and pleasant cheddar flavor"
485338,485339,B001RVFERK,A2V99EKUVSQHZR,JAS,0,0,5,1346284800,YUM!!,"I cannot stop eating these wonderful chips!  Even my children like them.  I am currently a WW member and each bag is only 3 points so I get to eat the whole bag without any guilt.  Love, love, love them!"
485339,485340,B001RVFERK,AH7OWWE8BRDFO,A. Harkins,0,0,5,1346198400,Weight Watcher Friendly Chips,These chips are very good and are only 2 points a serving per Weight Watcher points calculator.  I like the Barbeque Popchips best and having them in a single serve bag prevents me from eating more than a 0.8 ounce serving at one time .  This is my second order of chips and I will be ordering chips again.
485340,485341,B001RVFERK,A3GYWYUCPI8MON,Vik30115,0,0,3,1341014400,Not the best pop chip flavor,"While the chip is still light and crispy the flavor is off. It does have a nice little kick to it, but to me it tasted more like pickle than jalope&ntilde;o. I think they should be called ""pickle chips"""
485341,485342,B001RVFERK,A34HB1897MDSD9,BethRose,0,0,5,1340323200,Great Product,"These chips are really tasty for being healthy.  The whole brand of chips is good, I have my family hooked on them, but being a gluten free vegan this is the only kind I can eat now, but its so good I don't feel like I am missing out"
485342,485343,B001RVFERK,AITMNT3PUFDBG,K. Johnston,0,0,5,1339459200,Excellent chips!,"These chips are always good!  They are not your normal chip, and do not have the greasy-ness about them.  They are light and crunchy and much healthier than your regular chip.  Most people really like them once they try them and get over the 'Oh, it's a HEALTH food' thing!  They are not as healthy as eating fruits and veggies, and are still chips, but they are a much MORE healthy alternative to your regular chip.  And they do still have an excellent taste!  Sour cream and onion is amazing, but so are the other flavors!  (Whatever your person preference is!)"
485343,485344,B001RVFERK,A2N7YLIQN52J1N,CLB,0,0,5,1338508800,These are great,This is my favorite flavor.  I love them and never get tired of them.  They never upset my stomach like regular chips can sometimes.
485344,485345,B001RVFERK,A2SVLQVQ7QVDRW,"RLP ""Forgiven""",0,0,5,1338422400,Nice Substitute,"I love salt and vinegar chips, and when I found these in the store, I tried these and thought they were a great ""healthier"" substitute.  They have a nice crunch and flavor, but I think that 24 bags was overkill for me, since I am the only one in my home!  Will buy them again....just not 24 bags at a time!"
